chunk_id,file,source_file,page,canonical_drug,monograph_name,section,previous_chunk_id,next_chunk_id,text,word_count
1,egypt_antimicrobial_formulary_2023.pdf,egypt_antimicrobial_formulary_2023.pdf,18,gentamicin,Gentamicin,dosage,3,2,"Inpatients: IV, IM: 5 mg/kg once daily. Switch to an appropriate oral regimen once symptoms improve, if culture and susceptibility results allow. Total duration of therapy ranges from 5 to 14 days and depends on clinical response and the antimicrobial chosen to complete the regimen. Outpatients: IV, IM: 5 mg/kg once, followed by 5 to 14 days of appropriate oral therapy Meningitis, bacterial: Enterococcus spp.: IV: 5 mg/kg/day in 1 or 3 divided doses; give as part of an appropriate combination regimen and individualize duration based on clinical response Listeria monocytogenes: IV: 5 mg/kg/day in 3 divided doses in combination with ampicillin or penicillin. Gentamicin is given until clinical improvement Dosing: Pediatric IV or IM: Premature or full-term neonates ≤1 week of age: 2.5 mg/kg every 12 hours Conventional dosing: Infants, Children, and Adolescents: IM, IV: 2 to 2.5 mg/kg/dose every 8 hours Endocarditis, treatment: Synergy dosing (eg, gram-positive bacteria):",150
2,egypt_antimicrobial_formulary_2023.pdf,egypt_antimicrobial_formulary_2023.pdf,18,gentamicin,Gentamicin,dosage,1,3,"week of age: 2.5 mg/kg every 12 hours Conventional dosing: Infants, Children, and Adolescents: IM, IV: 2 to 2.5 mg/kg/dose every 8 hours Endocarditis, treatment: Synergy dosing (eg, gram-positive bacteria): Children and Adolescents: IV: 3 to 6 mg/kg/day divided every 8 hours; use in combination with other antibiotics dependent on pathogen and source of infection (ie, valve type). Treatment dosing (eg, gram-negative bacteria): Children and Adolescents: IV: 7.5 mg/kg/day divided every 8 hours; use in combination with other antibiotics Intra-abdominal infection, complicated: Infants, Children, and Adolescents: IV: 3 to 7.5 mg/kg/day divided every 8 to 24 hours; use in combination with other antibiotics Surgical prophylaxis: Infants, Children, and Adolescents: IV: 2.5 mg/kg as a single dose; administer within 60 minutes prior to surgical incision with or without other antibiotics (procedure dependent) Urinary tract infection (UTI): Conventional dosing: Infants, Children, and Adolescents: IV: 7.5 mg/kg/day divided every 8 hours until clinical",150
3,egypt_antimicrobial_formulary_2023.pdf,egypt_antimicrobial_formulary_2023.pdf,18,gentamicin,Gentamicin,dosage,2,4,"prior to surgical incision with or without other antibiotics (procedure dependent) Urinary tract infection (UTI): Conventional dosing: Infants, Children, and Adolescents: IV: 7.5 mg/kg/day divided every 8 hours until clinical improvement and ability to oral intake; complete course with oral antibiotics; duration should be individualized based upon age, severity, and degree of urinary tract involvement Dermatologic infections: Adult/pediatric: Topical: Apply 3 to 4 times daily to affected area Ophthalmic infections: Adult/pediatric: Ophthalmic: Ointment: Instill (1.25 cm) 2 to 3 times daily Solution: Instill 1 to 2 drops every 4 hours, up to 2 drops every hour for severe infections Dosage adjustment Dosing: Renal Impairment: Adult High-dose, extended-interval dosing: Note: Use with caution in patients with CrCl <40 mL/minute; high-dose, extended-interval dosing may still be considered, especially in patients with severe sepsis/shock or those infected with multidrug-resistant gram-negative organisms (expert opinion). IV: Initial dose: 5 to 7 mg/kg. Subsequent doses and",150
4,egypt_antimicrobial_formulary_2023.pdf,egypt_antimicrobial_formulary_2023.pdf,18,gentamicin,Gentamicin,dosage,3,1,"dosing may still be considered, especially in patients with severe sepsis/shock or those infected with multidrug-resistant gram-negative organisms (expert opinion). IV: Initial dose: 5 to 7 mg/kg. Subsequent doses and frequency of administration should be determined based on therapeutic drug monitoring; regimens may vary. The following recommendations may serve as a general guideline after the initial dose: CrCl ≥60 mL/minute: IV: Administer every 24 hours; adjust dose and/or interval based on gentamicin serum concentrations. CrCl 40 to <60 mL/minute: IV: Administer every 36 hours; adjust dose and/or interval based on gentamicin serum concentrations. CrCl 20 to <40 mL/minute: IV: Administer every 48 hours; adjust dose and/or interval based on gentamicin serum concentrations.",112
1,egypt_antimicrobial_formulary_2023.pdf,egypt_antimicrobial_formulary_2023.pdf,19,gentamicin,Gentamicin,dosage,4,2,"CrCl <20 mL/minute: IV: Administer usual dose once, then determine subsequent dose and interval based on serum concentration monitoring. Conventional/traditional dosing: Regimens may vary based on individualized pharmacokinetic calculations and pharmacodynamic targets; also refer to institutional-specific policies. Note: The following recommendations are expert opinion and based on a usual dosage range of 3 to 5 mg/kg/day: CrCl ≥60 mL/minute: IM, IV: No dosage adjustment necessary. CrCl ≥40 to <60 mL/minute: IM, IV: Administer usual dose every 12 hours; adjust dose and/or interval based on gentamicin serum concentrations. CrCl 20 to <40 mL/minute: IM, IV: Administer usual dose every 24 hours; adjust dose and/or interval based on gentamicin serum concentrations. CrCl <20 mL/minute: IM, IV: Administer usual dose every 36 to 48 hours; adjust dose and/or interval based on gentamicin serum concentrations. Dosing: Renal Impairment: Pediatric Parenteral: Note: Gentamicin serum concentrations should be monitored in patients with kidney impairment; following the",150
2,egypt_antimicrobial_formulary_2023.pdf,egypt_antimicrobial_formulary_2023.pdf,19,gentamicin,Gentamicin,dosage,1,3,"48 hours; adjust dose and/or interval based on gentamicin serum concentrations. Dosing: Renal Impairment: Pediatric Parenteral: Note: Gentamicin serum concentrations should be monitored in patients with kidney impairment; following the initial dose, subsequent doses may be determined based on therapeutic monitoring. Infants, Children, and Adolescents: IM, IV: The following adjustments have been recommended: Note: Renaly adjusted dose recommendations are based on doses of 2.5 mg/kg/dose every 8 hours: GFR >50 mL/minute/1.73 m2: No dosage adjustment necessary. GFR 30 to 50 mL/minute/1.73 m2: Administer every 12 to 18 hours. GFR 10 to 29 mL/minute/1.73 m2: Administer every 18 to 24 hours. GFR <10 mL/minute/1.73 m2: Administer every 48 to 72 hours. Intermittent hemodialysis: 2 mg/kg/dose; readjust dose as indicated by serum concentration. Peritoneal dialysis (PD): 2 mg/kg/dose; readjust dose as indicated by serum concentration. Continuous renal replacement therapy (CRRT): 2 to 2.5 mg/kg/dose every 12 to 24 hours, monitor serum concentrations.",150
3,egypt_antimicrobial_formulary_2023.pdf,egypt_antimicrobial_formulary_2023.pdf,19,gentamicin,Gentamicin,contraindications,2,4,"concentration. Peritoneal dialysis (PD): 2 mg/kg/dose; readjust dose as indicated by serum concentration. Continuous renal replacement therapy (CRRT): 2 to 2.5 mg/kg/dose every 12 to 24 hours, monitor serum concentrations. Dosing: Hepatic Impairment: No dosage adjustment is needed Contraindications Hypersensitivity to gentamicin, other aminoglycosides, or any component of the formulation Adverse Drug Reactions Frequency not defined. Cardiovascular: Edema, hypertension, hypotension, phlebitis, thrombophlebitis Central nervous system: Abnormal gait, ataxia, brain disease, confusion, depression, dizziness, drowsiness, headache, lethargy, myasthenia, numbness, paresthesia, peripheral neuropathy, pseudomotor cerebri, seizure, vertigo Dermatologic: Alopecia, erythema, pruritus, skin rash, urticaria Endocrine & metabolic: Hypocalcemia, hypokalemia, hypomagnesemia, hyponatremia, weight loss Gastrointestinal: Anorexia, Clostridioides difficile-associated diarrhea, decreased appetite, enterocolitis, nausea, sialorrhea, stomatitis, vomiting Genitourinary: Casts in urine (hyaline, granular), Fanconi-like syndrome (infants and adults; high dose, prolonged course), oliguria, proteinuria Hematologic & oncologic: Agranulocytosis, anemia, eosinophilia, granulocytopenia, leukopenia, purpura, reticulocytopenia, reticulocytosis, splenomegaly, thrombocytopenia Hepatic: Hepatomegaly, increased liver enzymes Hypersensitivity: Anaphylaxis,",150
4,egypt_antimicrobial_formulary_2023.pdf,egypt_antimicrobial_formulary_2023.pdf,19,gentamicin,Gentamicin,dosage,3,1,"syndrome (infants and adults; high dose, prolonged course), oliguria, proteinuria Hematologic & oncologic: Agranulocytosis, anemia, eosinophilia, granulocytopenia, leukopenia, purpura, reticulocytopenia, reticulocytosis, splenomegaly, thrombocytopenia Hepatic: Hepatomegaly, increased liver enzymes Hypersensitivity: Anaphylaxis, anaphylactoid reaction, hypersensitivity reaction",34
1,egypt_antimicrobial_formulary_2023.pdf,egypt_antimicrobial_formulary_2023.pdf,20,gentamicin,Gentamicin,dosage,4,2,"Local: Injection site reaction, pain at injection site Neuromuscular & skeletal: Arthralgia, muscle cramps, muscle fatigue (myasthenia gravis-like syndrome), muscle twitching, tremor, weakness Ophthalmic: Visual disturbance Otic: Auditory impairment, hearing loss (associated with persistently increased serum concentrations; early toxicity usually affects high-pitched sound), tinnitus Renal: Decreased creatinine clearance, decreased urine specific gravity, increased blood urea nitrogen, increased serum creatinine, polyuria, renal failure (high trough serum concentrations), renal tubular necrosis Respiratory: Dyspnea, laryngeal edema, pulmonary fibrosis, respiratory depression Miscellaneous: Fever Monitoring Parameters • Urinalysis, urine output, BUN, serum creatinine, plasma gentamicin levels (as appropriate to dosing method). Levels are typically obtained before and after the third dose in conventional dosing. Hearing should be tested before, during, and after treatment; particularly in those at risk for ototoxicity or who will be receiving prolonged therapy (>2 weeks) • Close monitoring of aminoglycoside levels is warranted in case of combination therapy with penicillin derivatives.",150
2,egypt_antimicrobial_formulary_2023.pdf,egypt_antimicrobial_formulary_2023.pdf,20,gentamicin,Gentamicin,dosage,1,3,"those at risk for ototoxicity or who will be receiving prolonged therapy (>2 weeks) • Close monitoring of aminoglycoside levels is warranted in case of combination therapy with penicillin derivatives. Reference range: Conventional dosing : Timing of serum samples: Draw peak 30 minutes after the 30-minute infusion has been completed or 1 hour after IM injection; draw trough immediately before the next dose is due. Therapeutic levels : Peak : Sepsis, pneumonia, and other serious infections (including life-threatening infections): 7 to 10 mcg/mL Urinary tract infections, including pyelonephritis: 4 to 6 mcg/mL Synergy against gram-positive organisms: 3 to 4 mcg/mL Trough : Gram-negative infections: <2 mcg/mL (ideal target <1 mcg/mL) Synergy against gram-positive organisms: <1 mcg/mL Obtain drug levels after the third dose unless renal dysfunction/toxicity suspected Drug Interactions • Risk X: Avoid combination Agalsidase Alfa Aminoglycosides Ataluren Bacitracin (Systemic) BCG (Intravesical) Cholera Vaccine Cisplatin Foscarnet Mannitol (Systemic) Mecamylamine Methoxyflurane",150
3,egypt_antimicrobial_formulary_2023.pdf,egypt_antimicrobial_formulary_2023.pdf,20,gentamicin,Gentamicin,dosage,2,1,the third dose unless renal dysfunction/toxicity suspected Drug Interactions • Risk X: Avoid combination Agalsidase Alfa Aminoglycosides Ataluren Bacitracin (Systemic) BCG (Intravesical) Cholera Vaccine Cisplatin Foscarnet Mannitol (Systemic) Mecamylamine Methoxyflurane Netilmicin (Ophthalmic) Polymyxin B • Risk D: Consider therapy modification Agalsidase Beta Bacillus clausii Colistimethate Sodium Picosulfate Typhoid Vaccine Vancomycin • Risk C: Monitor therapy Amphotericin B Arbekacin Bisphosphonate Derivatives Botulinum Toxin-Containing Products Capreomycin Carboplatin Cardiac Glycosides Cephalosporins Cyclosporine Cyclizine Distigmine Lactobacillus And Estriol Loop Diuretics Neuromuscular- Blocking Agents Nonsteroidal Anti-Inflammatory Agents Oxatomide Penicillins Tacrolimus (systemic) Tenofovir Products,88
1,egypt_antimicrobial_formulary_2023.pdf,egypt_antimicrobial_formulary_2023.pdf,21,gentamicin,Gentamicin,administration,3,2,"Pregnancy and Lactation Pregnancy risk factor D Aminoglycosides may cause fetal harm if administered to a pregnant woman. The World Health Organization (WHO) considers gentamicin to be compatible with breastfeeding. Infants should be monitored for thrush and diarrhea Administration IM: Administer undiluted. Gentamicin in NS is not intended for IM administration.; in paralyzed patients, suggest the IV route. IV: Administer as a diluted solution by slow intermittent infusion over 30 to 120 minutes; usual infusion time is 30 to 60 minutes; consider longer infusion time (60 to 120 minutes) with high doses. Shorter infusion times (≤5 minutes) have been reported in pediatric patients, including preterm and term neonates, receiving ≤4 mg/kg/dose. Avoid infusing concomitantly with penicillins or cephalosporins if feasible; Consult drug interactions database for more information. Preparation for Administration: IV: May dilute in NS or D5W. In adults, dilution in 50 to 200 mL is recommended; the concentration of",150
2,egypt_antimicrobial_formulary_2023.pdf,egypt_antimicrobial_formulary_2023.pdf,21,gentamicin,Gentamicin,administration,1,3,"Consult drug interactions database for more information. Preparation for Administration: IV: May dilute in NS or D5W. In adults, dilution in 50 to 200 mL is recommended; the concentration of the pediatric-specific product is 10 mg/mL. Refer to manufacturer PIL if there are specific considerations. Warnings/ Precautions Concerns related to adverse effects: • Hypersensitivity: Cross-sensitivity to other aminoglycosides may occur. • Nephrotoxicity: [US Boxed Warning]: May cause nephrotoxicity; usual risk factors include preexisting renal impairment, concomitant nephrotoxic medications, advanced age and dehydration. Discontinue treatment if signs of nephrotoxicity occur; renal damage is usually reversible. • Neuromuscular blockade and respiratory paralysis: especially when given soon after anesthesia or neuromuscular blockers. • Neurotoxicity: May cause neurotoxicity; usual risk factors include preexisting renal impairment, concomitant neuro-/nephrotoxic medications, advanced age and dehydration. Tinnitus or vertigo may be indications of vestibular injury and impending bilateral irreversible damage. Discontinue treatment if signs of ototoxicity occur. •",150
